NAME,state,long_commute,college_rate,mobility_index
"Whitley County, Indiana",18,0.04595646901129763,0.1671503680336488,12308.284500525762
"Adair County, Iowa",19,0.10119402985074627,0.14285714285714285,9024.571428571428
"Adams County, Iowa",19,0.059008160703075956,0.16717095310136157,10824.319213313162
"Allamakee County, Iowa",19,0.06546094750320103,0.13557405694315963,8683.38277315243
"Appanoose County, Iowa",19,0.09143593045717965,0.14025229357798166,7108.547247706422
"Audubon County, Iowa",19,0.054502369668246446,0.15984213122841637,8787.001480019733
"Benton County, Iowa",19,0.04320107373542488,0.16113505345049534,12801.21318632115
"Black Hawk County, Iowa",19,0.03273591806876371,0.1946088654747984,12129.77597617871
"Boone County, Iowa",19,0.041016080167793054,0.1921925077496979,14560.312194609363
"Bremer County, Iowa",19,0.025226333831414257,0.23169623932659117,19630.92726942409
"Buchanan County, Iowa",19,0.05288974194924291,0.14908538789675366,10956.732412696116
"Buena Vista County, Iowa",19,0.03127615062761506,0.14469551895825356,9066.910608962084
"Butler County, Iowa",19,0.03440113618431435,0.15178659316861895,9978.905994684515
"Calhoun County, Iowa",19,0.042537125597785046,0.15173777903362531,9956.122633512292
"Carroll County, Iowa",19,0.0364274962368289,0.1641113003975014,11166.296990346393
"Cass County, Iowa",19,0.06810156381368758,0.15202558635394456,9245.436034115139
"Cedar County, Iowa",19,0.045470124528733,0.15222323049001815,11714.947595281306
"Cerro Gordo County, Iowa",19,0.025511216994242605,0.164209158817798,10369.644170185125
"Cherokee County, Iowa",19,0.05488721804511278,0.143409915356711,9126.320193470374
"Chickasaw County, Iowa",19,0.06959578207381371,0.14003896736483196,10185.594252313687
"Clarke County, Iowa",19,0.11991117690599556,0.09684577587573308,6112.905373276272
"Clay County, Iowa",19,0.03109420099711362,0.18292466240227434,11296.695451314854
"Clayton County, Iowa",19,0.0855457227138643,0.1278030549236269,7724.544442638933
"Clinton County, Iowa",19,0.03689834232075095,0.15031733316901844,9181.382709963646
"Crawford County, Iowa",19,0.03300193316763325,0.1258452291510143,7700.217881292262
"Dallas County, Iowa",19,0.02767736596838117,0.34756746888976786,34594.43288100526
"Davis County, Iowa",19,0.07037874505370266,0.13724113724113723,10591.722007722006
"Decatur County, Iowa",19,0.1089171974522293,0.14387733669397185,8066.914513757613
"Delaware County, Iowa",19,0.0757715338553662,0.13602391629297458,10323.671150971599
"Des Moines County, Iowa",19,0.02732677795563686,0.15335886859163228,8907.696523276369
"Dickinson County, Iowa",19,0.026803876989350245,0.2464505352668742,17854.35547794397
"Dubuque County, Iowa",19,0.03586249071768663,0.21303783718544445,15657.21584394424
"Emmet County, Iowa",19,0.064293659621802,0.11006289308176101,7094.764150943396
"Fayette County, Iowa",19,0.06391335396334206,0.12381442540989633,6938.93184324682
"Floyd County, Iowa",19,0.03474500447360573,0.13066666666666665,8147.850666666666
"Franklin County, Iowa",19,0.04416839199447895,0.15155440414507773,9428.805699481865
"Fremont County, Iowa",19,0.0803602355386214,0.16146053186998732,11201.32439848037
"Greene County, Iowa",19,0.06006809338521401,0.14361531038919267,8169.413316178836
"Grundy County, Iowa",19,0.03984785364970114,0.19557109557109556,15782.782983682982
"Guthrie County, Iowa",19,0.12927035006326446,0.15362356964356175,11643.898461133762
"Hamilton County, Iowa",19,0.059251559251559255,0.176642749244713,11779.421733383686
"Hancock County, Iowa",19,0.04712755598831548,0.1642587530912404,11147.42027853703
"Hardin County, Iowa",19,0.047619047619047616,0.1496593121349773,9676.372485399092
"Harrison County, Iowa",19,0.09280639431616342,0.15040330513476294,11405.082628369073
"Henry County, Iowa",19,0.04635834340327365,0.15899791831167898,9915.90517550786
"Howard County, Iowa",19,0.08503401360544217,0.15405108917097635,9851.104999216424
"Humboldt County, Iowa",19,0.026001908396946567,0.14476849067949488,9644.04254359591
"Ida County, Iowa",19,0.054271034039820164,0.15316455696202533,9668.512658227848
"Iowa County, Iowa",19,0.045915712799167535,0.16242424242424242,11335.100606060605
"Jackson County, Iowa",19,0.07869872024877407,0.1324436062957859,9232.511351272939
"Jasper County, Iowa",19,0.038135593220338986,0.13786254965150266,9344.875065577457
"Jefferson County, Iowa",19,0.034237929946355314,0.22590035764784164,11794.257672793812
"Johnson County, Iowa",19,0.03210379729637932,0.29460690765887504,21499.528300221722
"Jones County, Iowa",19,0.06338270754392009,0.15502737348110562,10662.937775403925
"Keokuk County, Iowa",19,0.06798193487045401,0.11678832116788321,7009.167883211679
"Kossuth County, Iowa",19,0.025215348472983554,0.14493725452629563,9066.26008238337
"Lee County, Iowa",19,0.04891808898093266,0.145701471266295,8464.381271744143
"Linn County, Iowa",19,0.03289210931705369,0.23737240888181743,17911.4098569953
"Louisa County, Iowa",19,0.05309218203033839,0.11395410182010024,8261.672381957267
"Lucas County, Iowa",19,0.10758513931888544,0.10731948565776459,6804.591988130564
"Lyon County, Iowa",19,0.04476172101099749,0.15199378560331434,11207.261781460382
"Madison County, Iowa",19,0.04977904860930595,0.19307542836954603,17011.8759936407
"Mahaska County, Iowa",19,0.03978754225012072,0.16730089698287579,10908.018483283502
"Marion County, Iowa",19,0.07077145485609147,0.21350233728874504,15840.378910463862
"Marshall County, Iowa",19,0.06967167501391208,0.14893536553080444,10548.794069815816
"Mills County, Iowa",19,0.03543182537171781,0.20989981152663426,17192.263862712032
"Mitchell County, Iowa",19,0.044984076433121016,0.1574585635359116,10401.082872928177
"Monona County, Iowa",19,0.08482511704764528,0.11222186391486617,6721.752982908739
"Monroe County, Iowa",19,0.06568196103079824,0.1848933307707092,14111.79857774361
"Montgomery County, Iowa",19,0.09304958116368577,0.1350602576534146,8273.926444105831
"Muscatine County, Iowa",19,0.040429373996789725,0.16351636200283354,11025.417740765057
"O'Brien County, Iowa",19,0.03919442292796282,0.17033079926032463,11084.447092664885
"Osceola County, Iowa",19,0.04991212653778559,0.09853680841335162,6657.245313214449
"Page County, Iowa",19,0.06947238124709887,0.12172763331864257,7092.338827677391
"Palo Alto County, Iowa",19,0.04430992736077482,0.14575767580059426,9810.366127434798
"Plymouth County, Iowa",19,0.028767011653491974,0.17911224135938042,14322.352155820137
"Pocahontas County, Iowa",19,0.06592689295039164,0.13020622725434694,7999.08936514355
"Polk County, Iowa",19,0.02369062362670289,0.264968296343197,20886.65589584519
"Pottawattamie County, Iowa",19,0.030564338411420908,0.16131617404421816,11085.324847970584
"Poweshiek County, Iowa",19,0.07610729881472239,0.16307565789473685,9978.925657894737
"Ringgold County, Iowa",19,0.07139291063404893,0.15810768751945223,10735.195767195768
"Sac County, Iowa",19,0.056599697558868005,0.16067806432917994,11051.115908432339
"Scott County, Iowa",19,0.03354342891202618,0.2227367602694001,16213.454253530172
"Shelby County, Iowa",19,0.05951238241505087,0.16336336336336335,11483.627627627628
"Sioux County, Iowa",19,0.022892819979188347,0.22321595804457764,18284.511987263533
"Story County, Iowa",19,0.026416481117188008,0.30129493621955933,19944.820892926167
"Tama County, Iowa",19,0.07688193608771227,0.12848150383719928,8413.354315771321
"Taylor County, Iowa",19,0.043112897332846185,0.11751824817518249,7747.508029197081
"Union County, Iowa",19,0.04327106366755623,0.1729204614450516,9769.14146933819
"Van Buren County, Iowa",19,0.06716712761754247,0.12578864353312302,7348.195189274447
"Wapello County, Iowa",19,0.05622071837584591,0.11603769668285797,6522.362892846764
"Warren County, Iowa",19,0.04593860931300898,0.22315517982518984,20026.16899269236
"Washington County, Iowa",19,0.0584932147870847,0.16219217453785356,11535.431837481221
"Wayne County, Iowa",19,0.10730253353204174,0.11185270425776755,6516.202991944764
"Webster County, Iowa",19,0.05434458047178262,0.15391054771585744,10055.745635015546
"Winnebago County, Iowa",19,0.03049147442326981,0.1961682632236568,12329.7638483965
"Winneshiek County, Iowa",19,0.05056296914095079,0.1956683536766895,13260.444328669248
"Woodbury County, Iowa",19,0.029036355937329866,0.15840953213687628,10835.0535886302
"Worth County, Iowa",19,0.042523232892143055,0.13707865168539327,9581.386516853932
"Wright County, Iowa",19,0.04816556914393227,0.16677981443765558,9713.25639284906
"Allen County, Kansas",20,0.08137164040778498,0.12327323811753688,6787.301217513463
"Anderson County, Kansas",20,0.12194347411876787,0.090283091048202,6107.741392501913
"Atchison County, Kansas",20,0.10202360876897133,0.13260934542193883,7330.7772242702
"Barber County, Kansas",20,0.03017241379310345,0.17942415730337077,9648.35463483146
"Barton County, Kansas",20,0.03912736265677442,0.15305299539170508,8361.897350230416
"Bourbon County, Kansas",20,0.07161390762843799,0.15576125119693585,8695.527609320141
"Brown County, Kansas",20,0.043132530120481925,0.1497824735860783,8369.24549409571
"Butler County, Kansas",20,0.045252428512792445,0.20803591470258137,16169.383434343434
"Chase County, Kansas",20,0.06191369606003752,0.2058337919647771,10802.363236103467
"Chautauqua County, Kansas",20,0.06346623270951994,0.11530485275819162,5904.7615097469925
"Cherokee County, Kansas",20,0.02304986048768652,0.13049962714392244,6966.331096196867
"Cheyenne County, Kansas",20,0.02960222016651249,0.17375132837407015,9161.907545164719
"Clark County, Kansas",20,0.059233449477351915,0.2118081180811808,12345.659778597785
"Clay County, Kansas",20,0.09014557670772676,0.17734250926416092,10244.190047644255
"Cloud County, Kansas",20,0.03668789808917197,0.14427109545378292,7386.247273947324
"Coffey County, Kansas",20,0.0780065005417118,0.1538853070919579,10409.571598235492
"Comanche County, Kansas",20,0.0493046776232617,0.17011494252873563,8463.898850574713
"Cowley County, Kansas",20,0.069752915047196,0.1579062159214831,8799.481788440567
"Crawford County, Kansas",20,0.03061945940066351,0.19621068912184225,9767.171893796185
"Decatur County, Kansas",20,0.024551463644948063,0.21112696148359486,10432.20542082739
"Dickinson County, Kansas",20,0.03906734466079623,0.168063350503575,10583.11724456062
"Doniphan County, Kansas",20,0.06402349486049927,0.11036585365853659,7323.657317073171
"Douglas County, Kansas",20,0.028397635827891027,0.2903679064032346,19208.70811229318
"Edwards County, Kansas",20,0.0845771144278607,0.13533107781536974,7138.714354760754
"Elk County, Kansas",20,0.15883668903803133,0.12612107623318386,6306.053811659193
"Ellis County, Kansas",20,0.036367147270854785,0.24024558182235484,14334.2526394308
"Ellsworth County, Kansas",20,0.05095277547638774,0.1397691500524659,8364.34501573977
"Finney County, Kansas",20,0.028024760832864377,0.123349579087284,8447.102525476295
"Ford County, Kansas",20,0.02515571143496402,0.12624113475177304,8584.018439716312
"Franklin County, Kansas",20,0.07260839642119753,0.14685672099494576,10018.124936112215
"Geary County, Kansas",20,0.02046680741262022,0.14477925001278968,8396.0382667417
"Gove County, Kansas",20,0.033707865168539325,0.1524163568773234,9056.122676579926
"Graham County, Kansas",20,0.05147759771210677,0.18125701459034793,8531.948933782267
"Grant County, Kansas",20,0.11271761581587489,0.13072625698324022,11086.632402234636
"Gray County, Kansas",20,0.023264267539076698,0.17751141552511415,13224.600456621005
"Greeley County, Kansas",20,0.029259896729776247,0.175,12240.9
"Greenwood County, Kansas",20,0.12743628185907047,0.10442965343126004,5410.709203580445
"Hamilton County, Kansas",20,0.007312614259597806,0.14861294583883752,8731.010568031705
"Harper County, Kansas",20,0.052865612648221344,0.1144578313253012,6069.9277108433735
"Harvey County, Kansas",20,0.028309305373525558,0.208444425018576,14733.894182438044
"Haskell County, Kansas",20,0.0757396449704142,0.09745065789473684,6476.375822368421
"Hodgeman County, Kansas",20,0.015037593984962405,0.2332242225859247,14722.279050736497
"Jackson County, Kansas",20,0.10378940308517773,0.1332358893636159,9377.808072858106
"Jefferson County, Kansas",20,0.0707046332046332,0.15269530346263593,11385.26721678106
"Jewell County, Kansas",20,0.02864363942712721,0.12664548343168408,5966.1420789832055
"Johnson County, Kansas",20,0.022211588014429802,0.3426545817836036,35514.09147437981
"Kearny County, Kansas",20,0.07204803202134756,0.10419313850063533,7163.278271918679
"Kingman County, Kansas",20,0.05229936880072137,0.17686552848647613,10548.260118933436
"Kiowa County, Kansas",20,0.02566371681415929,0.1998799519807923,14060.954981992796
"Labette County, Kansas",20,0.031011394338071187,0.14528536889149388,8156.756465675141
"Lane County, Kansas",20,0.03253182461103253,0.1003683241252302,5241.434622467771
"Leavenworth County, Kansas",20,0.03726689362214925,0.2080737513054125,17542.073751305412
"Lincoln County, Kansas",20,0.02364066193853428,0.13803088803088803,7252.142857142857
"Linn County, Kansas",20,0.2124007173968742,0.14713144517066085,8341.911546840958
"Logan County, Kansas",20,0.06264682850430697,0.20167627029858565,14194.379256155054
"Lyon County, Kansas",20,0.0410613984117761,0.1538301955292775,8678.33048078419
"McPherson County, Kansas",20,0.024910542251582714,0.21182216905901116,15092.329545454546
"Marion County, Kansas",20,0.07173240525908739,0.18756978042426498,11256.250093040566
"Marshall County, Kansas",20,0.03866548828988069,0.13548293811451706,8712.365818392134
"Meade County, Kansas",20,0.030982905982905984,0.160015497869043,11851.227818674932
"Miami County, Kansas",20,0.0769281914893617,0.20123984608807183,17218.88619067978
"Mitchell County, Kansas",20,0.02374245472837022,0.19146216768916155,12063.648261758692
"Montgomery County, Kansas",20,0.03341745048558538,0.1324132083470724,6821.0016015827405
"Morris County, Kansas",20,0.08442935935511243,0.19497178040020524,10307.37814263725
"Morton County, Kansas",20,0.023946360153256706,0.13240043057050593,7671.6781485468255
"Nemaha County, Kansas",20,0.034862004565262505,0.18812179680434127,13693.009345794393
"Neosho County, Kansas",20,0.02409823484267076,0.14442013129102846,7927.798687089717
"Ness County, Kansas",20,0.04243827160493827,0.17926565874730022,11635.596112311016
"Norton County, Kansas",20,0.05174234424498416,0.14818523153942428,7810.843554443054
"Osage County, Kansas",20,0.10985294117647058,0.1341586428243925,8875.265016047686
"Osborne County, Kansas",20,0.04244186046511628,0.1745526838966203,10254.970178926442
"Ottawa County, Kansas",20,0.06226834692364715,0.17153465346534655,12788.07995049505
"Pawnee County, Kansas",20,0.04676697844652298,0.1258038585209003,6811.146704180064
"Phillips County, Kansas",20,0.05708937763219467,0.1403659233847913,8086.621212121212
"Pottawatomie County, Kansas",20,0.0597131005876253,0.24246323529411765,20667.808639705883
"Pratt County, Kansas",20,0.03126588713777326,0.17742486338797814,10944.45269808743
"Rawlins County, Kansas",20,0.027653880463871544,0.1343042071197411,8303.626213592232
"Reno County, Kansas",20,0.038935108153078206,0.13435880601214623,7710.851877037072
"Republic County, Kansas",20,0.0686839577329491,0.16747572815533981,9132.618932038835
"Rice County, Kansas",20,0.04175718078686942,0.15847083809834994,9274.188858029735
"Riley County, Kansas",20,0.02943673156439114,0.259513255833403,14617.603161328092
"Rooks County, Kansas",20,0.04728236853733982,0.1664323868428451,10122.584200168681
"Rush County, Kansas",20,0.06909643128321943,0.1487758945386064,7962.932203389831
"Russell County, Kansas",20,0.04186851211072665,0.1544579321892005,7711.930096274592
"Saline County, Kansas",20,0.024826334070097884,0.18109336308470977,10845.138235054013
"Scott County, Kansas",20,0.0024479804161566705,0.12680200058840835,6766.788761400411
"Sedgwick County, Kansas",20,0.027610373203127668,0.2016897721536818,13184.863785230487
"Seward County, Kansas",20,0.030600118835412953,0.08278457196613359,4729.565380997178
"Shawnee County, Kansas",20,0.03679596871555299,0.20364864308363875,12924.153836016967
"Sheridan County, Kansas",20,0.033304867634500426,0.17671641791044776,11790.342686567164
"Sherman County, Kansas",20,0.017820980153908466,0.20199031737493275,12403.01344809037
"Smith County, Kansas",20,0.022277227722772276,0.17114729269216206,8718.756531616811
"Stafford County, Kansas",20,0.06405895691609978,0.1920985864443639,11525.915186661834
"Stanton County, Kansas",20,0.0,0.12916962384669978,8525.195173882184
"Stevens County, Kansas",20,0.043204320432043204,0.10288697788697788,6991.170147420147
"Sumner County, Kansas",20,0.032268614411860894,0.15746327387198322,9352.846078174187
"Thomas County, Kansas",20,0.0242313705054716,0.1660941604364518,12028.040816326531
"Trego County, Kansas",20,0.03926096997690531,0.18665422305179655,14465.702286514232
"Wabaunsee County, Kansas",20,0.033356258596973866,0.17056367432150313,11939.457202505218
"Wallace County, Kansas",20,0.028125,0.21037181996086105,12140.13698630137
"Washington County, Kansas",20,0.05081967213114754,0.15223029045643152,9047.350622406639
"Wichita County, Kansas",20,0.022485207100591716,0.16688311688311688,11606.887662337662
"Wilson County, Kansas",20,0.048866090712742984,0.146125584502338,8101.056279225117
"Woodson County, Kansas",20,0.03553719008264463,0.15308747855917668,7756.942538593482
"Wyandotte County, Kansas",20,0.029795786426051636,0.1285066180253496,7423.955829942472
"Adair County, Kentucky",21,0.09134115550274766,0.08959332966255014,4451.892550932116
"Allen County, Kentucky",21,0.0679879578524837,0.10971197996382356,6271.027062752191
"Anderson County, Kentucky",21,0.06416842953560996,0.16535816444525592,11556.05532225671
"Ballard County, Kentucky",21,0.061489698890649765,0.11746717035438028,6708.667566109012
"Barren County, Kentucky",21,0.056338848753204385,0.10638366817887232,5121.416169799092
"Bath County, Kentucky",21,0.15550510783200908,0.08054800992086926,4145.8866186370615
"Bell County, Kentucky",21,0.07335671801128565,0.07178188670356848,2416.034742668708
"Boone County, Kentucky",21,0.051533742331288344,0.2174135324975549,19936.168689428294
"Bourbon County, Kentucky",21,0.049119783331281544,0.1282346175963197,6999.04542840713
"Boyd County, Kentucky",21,0.0560549383060689,0.11323010526929694,6604.372350042283
"Boyle County, Kentucky",21,0.07905243545381954,0.15127720420726093,8557.448887596336
"Bracken County, Kentucky",21,0.23623921451948826,0.11135972461273666,6671.672461273666
"Breathitt County, Kentucky",21,0.14755596162631338,0.08216514887956615,3139.448173539343
"Breckinridge County, Kentucky",21,0.20856835885038946,0.08196258383339217,4242.055488881045
"Bullitt County, Kentucky",21,0.039435793515358364,0.11301774135600759,8352.01108620896
"Butler County, Kentucky",21,0.09143751397272525,0.05415413098819718,2577.1409395973155
"Caldwell County, Kentucky",21,0.09195402298850575,0.08950512907225792,4697.945214744674
"Calloway County, Kentucky",21,0.026571376214037018,0.1766400137563408,8527.47330410111
"Campbell County, Kentucky",21,0.045591145642454006,0.2435660916889586,17531.64371367955
"Carlisle County, Kentucky",21,0.058545239503252515,0.08630054315027158,4579.538322269162
"Carroll County, Kentucky",21,0.05949337671392052,0.030068849234227906,1522.2354924827878
"Carter County, Kentucky",21,0.07550709344589049,0.0841881274552597,3957.1787429070273
"Casey County, Kentucky",21,0.11011011011011011,0.06433224755700326,2714.1775244299674
"Christian County, Kentucky",21,0.058902645101217364,0.13079137734981733,6398.314179953064
"Clark County, Kentucky",21,0.05535271873777546,0.12703683682137618,7860.785388833115
"Clay County, Kentucky",21,0.138913311060313,0.07215301885508134,2733.733578381322
"Clinton County, Kentucky",21,0.05396825396825397,0.08205672683148794,3379.0960109206735
"Crittenden County, Kentucky",21,0.10354477611940298,0.07441273845183667,3408.8475484786377
"Cumberland County, Kentucky",21,0.05103969754253308,0.11595205163669894,4697.797372060858
"Daviess County, Kentucky",21,0.05097748082157882,0.15662598396764643,10027.352119592691
"Edmonson County, Kentucky",21,0.12435837610825945,0.052859522487506944,2803.0876179900056
"Elliott County, Kentucky",21,0.23168552709946397,0.06959180003596475,2746.718755619493
"Estill County, Kentucky",21,0.17951668584579977,0.07709817893903405,3082.3851939825813
"Fayette County, Kentucky",21,0.040952960612120684,0.2597419330209298,17165.565127554186
"Fleming County, Kentucky",21,0.18308567235369658,0.09778561630413482,4584.678620419361
"Floyd County, Kentucky",21,0.0857331074722379,0.07567696339236084,2930.4390534423887
"Franklin County, Kentucky",21,0.03651463833341066,0.184733839251094,11625.115770232094
"Fulton County, Kentucky",21,0.014499758337361043,0.1150984682713348,4080.125601750547
"Gallatin County, Kentucky",21,0.06615709014233,0.09751953788651037,5718.643221202855
"Garrard County, Kentucky",21,0.13903240958196336,0.09877750611246944,5755.073838630807
"Grant County, Kentucky",21,0.06682577565632458,0.10109493592136369,6617.775600348388
"Graves County, Kentucky",21,0.03238203686570351,0.10626079273924742,5581.45439942171
"Grayson County, Kentucky",21,0.12023905996758509,0.075045759609518,3528.9517998779743
"Green County, Kentucky",21,0.10989910008181074,0.06872596452053095,2652.478600669892
"Greenup County, Kentucky",21,0.059396076026977315,0.0913495350472767,5349.6114714386185
"Hancock County, Kentucky",21,0.06645817044566067,0.11826735885788449,8054.2436729396495
"Hardin County, Kentucky",21,0.06489669200299754,0.14308733920108327,9177.049587000676
"Harlan County, Kentucky",21,0.09580838323353294,0.05241349620620998,1841.181294731744
"Harrison County, Kentucky",21,0.10690768237572627,0.09572020248504372,5632.176714219972
"Hart County, Kentucky",21,0.12323752711496747,0.06305199293449044,2872.7118500883194
"Henderson County, Kentucky",21,0.040008697542944116,0.12018140589569161,6839.764172335601
"Henry County, Kentucky",21,0.07747950490274876,0.0968040759610931,5643.096804075961
"Hickman County, Kentucky",21,0.05012376237623763,0.17454989319499542,11972.202624351541
"Hopkins County, Kentucky",21,0.06889511142223778,0.08503119826817776,4631.30924487457
"Jackson County, Kentucky",21,0.25969854212997284,0.06902635351196383,2658.619031866799
"Jefferson County, Kentucky",21,0.032484907196400487,0.2134422445174465,14150.367042528633
"Jessamine County, Kentucky",21,0.04415724286483576,0.17362162768523193,12137.019883336137
"Johnson County, Kentucky",21,0.10566546762589928,0.08102171457261202,3583.6714572612022
"Kenton County, Kentucky",21,0.04285439013424112,0.234112351770103,17796.28453215615
"Knott County, Kentucky",21,0.09830508474576272,0.07488456133306565,2870.7745432644047
"Knox County, Kentucky",21,0.0891089108910891,0.0898441329281443,3077.520929320655
"Larue County, Kentucky",21,0.08249629507656842,0.05928057553956834,3430.3890647482012
"Laurel County, Kentucky",21,0.055036649214659686,0.0891096001670805,4784.561761771053
"Lawrence County, Kentucky",21,0.11543876114500234,0.057899461400359065,2460.032315978456
"Lee County, Kentucky",21,0.24440116845180138,0.05144995322731525,1630.0374181478016
"Leslie County, Kentucky",21,0.23788121990369182,0.0716756607167566,2653.3612840736128
"Letcher County, Kentucky",21,0.08549057206775328,0.07374650451973727,2836.733042856214
"Lewis County, Kentucky",21,0.28194327436113453,0.059081442507946946,2166.043845226351
"Lincoln County, Kentucky",21,0.1110730593607306,0.09293702529753005,4599.174570898869
"Livingston County, Kentucky",21,0.0854957661841027,0.07432844932844933,4171.684218559219
"Logan County, Kentucky",21,0.09184140646460946,0.10604126781535843,6242.543395022335
"Lyon County, Kentucky",21,0.062075983717774764,0.07320261437908497,4690.896732026144
"McCracken County, Kentucky",21,0.030058967352222063,0.16681415929203539,9756.96017699115
"McCreary County, Kentucky",21,0.11620588896381209,0.03762895315406731,1317.0133603923557
"McLean County, Kentucky",21,0.10846785613140754,0.11132045847071753,7126.735751295337
"Madison County, Kentucky",21,0.061423679060665363,0.1995093466017069,11930.060398742267
"Magoffin County, Kentucky",21,0.17134629229661627,0.03649011471808641,1165.0198926043447
"Marion County, Kentucky",21,0.05898915951006617,0.0627339422069172,3113.2973499026803
"Marshall County, Kentucky",21,0.055180442374854484,0.12962560333956602,8373.425098925945
"Martin County, Kentucky",21,0.19665854507483466,0.0683987915407855,3096.071299093656
"Mason County, Kentucky",21,0.13813769916678847,0.11990225817323896,5810.46343107516
"Meade County, Kentucky",21,0.1372211350293542,0.1029991348649428,7057.294722676151
"Menifee County, Kentucky",21,0.21771428571428572,0.07492598496925529,3281.5333636984737
"Mercer County, Kentucky",21,0.0927423703224415,0.13063233623627413,7933.040514956455
"Metcalfe County, Kentucky",21,0.050125944584382874,0.07688022284122563,3608.1426183844014
"Monroe County, Kentucky",21,0.12096597145993414,0.05793772332822869,2737.673302705462
"Montgomery County, Kentucky",21,0.08606294155427104,0.10724879013373576,5730.946349586304
"Morgan County, Kentucky",21,0.1725094577553594,0.09074907099550167,4176.090749070996
"Muhlenberg County, Kentucky",21,0.09609685886038438,0.07513897749020322,3827.203818463501
"Nelson County, Kentucky",21,0.09528310804423859,0.1367317179113276,9053.280506344823
"Nicholas County, Kentucky",21,0.22649888971132495,0.03262548262548263,1877.237644787645
"Ohio County, Kentucky",21,0.10218027985681744,0.08056234718826406,4227.428606356969
"Oldham County, Kentucky",21,0.036472196244874466,0.2585014409221902,30331.00806916426
"Owen County, Kentucky",21,0.21065816442723753,0.14667511082963902,8284.94363521216
"Owsley County, Kentucky",21,0.23135755258126195,0.07485922490891024,2458.676382908248
"Pendleton County, Kentucky",21,0.14237882653061223,0.1089532915048302,6398.064137038144
"Perry County, Kentucky",21,0.08258566641444168,0.05812707323296759,2634.900229650421
"Pike County, Kentucky",21,0.07554967763266655,0.08448840119357012,3486.9208056598327
"Powell County, Kentucky",21,0.1456136414628674,0.09366236679753225,3598.0398205272013
"Pulaski County, Kentucky",21,0.056255872220482304,0.09915414555654613,4835.5493705016415
"Robertson County, Kentucky",21,0.18264248704663213,0.09770491803278689,5256.329180327869
"Rockcastle County, Kentucky",21,0.09877913429522753,0.055690915419422206,2544.6849982596586
"Rowan County, Kentucky",21,0.09547123623011015,0.12712221130910623,6360.941209485058
"Russell County, Kentucky",21,0.06601777401608125,0.09048462405409757,4363.168571888585
"Scott County, Kentucky",21,0.03643663358836452,0.19511355815554027,15761.663454920854
"Shelby County, Kentucky",21,0.05886458818054909,0.18625462355327527,15088.859563297936
"Simpson County, Kentucky",21,0.06908917045182883,0.08393774554245996,4692.707540042309
"Spencer County, Kentucky",21,0.07827991699331335,0.14217098943323728,14376.046109510087
"Taylor County, Kentucky",21,0.08354525760572666,0.14242922588981557,9003.093797721132
"Todd County, Kentucky",21,0.03843590313263719,0.0947724708537044,5486.473110191801
"Trigg County, Kentucky",21,0.042870813397129184,0.11862725649672684,6626.993056933148
"Trimble County, Kentucky",21,0.05944986690328305,0.09314703925482369,6193.5329341317365
"Union County, Kentucky",21,0.10538856304985338,0.06476352790796762,3773.1231359181934
"Warren County, Kentucky",21,0.05476803093986224,0.20181802817581515,12729.470309161365
"Washington County, Kentucky",21,0.10230960106890628,0.10972122944960686,7181.912794853466
"Wayne County, Kentucky",21,0.0664,0.07604047890535919,3161.991234321551
"Webster County, Kentucky",21,0.10363495746326373,0.07214269484208134,4000.3845716882524
"Whitley County, Kentucky",21,0.05911288977822245,0.09404659188955997,4169.273511647973
"Wolfe County, Kentucky",21,0.11135213304410702,0.0231935771632471,664.8670829616414
"Woodford County, Kentucky",21,0.05784712424267574,0.2452597750401714,19202.61408677022
"Acadia Parish, Louisiana",22,0.10639683647359852,0.09921458404476083,4462.374346581208
"Allen Parish, Louisiana",22,0.1291891891891892,0.08100100857286939,4273.208207261725
"Ascension Parish, Louisiana",22,0.11992249550508842,0.1958703481392557,18372.638655462182
"Assumption Parish, Louisiana",22,0.1254724111866969,0.08232429141581546,3871.1351552458905
"Avoyelles Parish, Louisiana",22,0.1852799090650753,0.07444316364853308,2880.652660543636
"Beauregard Parish, Louisiana",22,0.14241905576950506,0.12195222405271829,8356.77615321252
"Bienville Parish, Louisiana",22,0.13510919126469884,0.09026102215398113,3093.0647071726253
"Bossier Parish, Louisiana",22,0.03882220208260122,0.1765054225401175,11401.89728524651
"Caddo Parish, Louisiana",22,0.03730275754307973,0.14229234269516244,6769.131326694268
"Calcasieu Parish, Louisiana",22,0.050039210259249005,0.15473195139385276,9960.095711222302
"Caldwell Parish, Louisiana",22,0.09385550303848751,0.0930638359749891,4253.668750908827
"Cameron Parish, Louisiana",22,0.12520193861066237,0.09733840304182509,6798.795437262357
"Catahoula Parish, Louisiana",22,0.14433384379785605,0.11010486177311725,5313.5505243088655
"Claiborne Parish, Louisiana",22,0.11035866566340607,0.0758760498117579,2430.6133796698523
"Concordia Parish, Louisiana",22,0.06398149932549624,0.11215104082620622,4365.927868323382
"De Soto Parish, Louisiana",22,0.05582377791188896,0.10995389205315975,5476.473501491728
"East Baton Rouge Parish, Louisiana",22,0.056641972346360335,0.22722769842552323,14106.97720135176
"East Carroll Parish, Louisiana",22,0.0,0.09952410511069729,3070.9157872956753
"East Feliciana Parish, Louisiana",22,0.18209628079214296,0.11938058530595538,7724.998294563067
